model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar,klideal,covdivideal,meandivideal,entropydivideal
truth,9,1,1,,,,,0,,,,,0,none,,,,none,,,16.578620526549123,0,,,,
observed,9,1,1,,,,,0,,,,,0,none,,,,none,,,17.06199403836513,0,,,,
ideal,9,1,1,80,1280,16,0,0,,,,,0,none,,,0.6063933661691928,none,,,18,1.2000000000000002,,,,
particle,9,1,1,80,1280,16,0,0,0.35576322995382836,1.0423112943980941,0.006012952715821789,-0.6925610171600876,0,none,,,0.5637575280241058,none,,,18.1250333152331,0.9015885078752344,,,,
franken,9,1,1,80,1280,16,0,0,0.0016499824431228174,-0.00942722734456991,0.00016620856279563146,0.010911001224897096,0,none,,,0.6200515337881728,none,,4,17.993978678424288,1.159942545874642,0.004559876384030706,-0.007397622217241606,0.00019717740512668606,0.011760321196145626
truth,9,1,2,,,,,0,,,,,0,none,,,,none,,,61.78419015253989,0,,,,
observed,9,1,2,,,,,0,0.7301918544077715,0,0.7301918544077715,0,0,none,,,,none,,,61.93998395959866,60,,,,
ideal,9,1,2,80,1280,16,0,0,0.001906386593414604,-0.00915722220995896,0.000191817409141901,0.010871791394231662,0,none,,,0.9705424453458672,none,,,61.33421394532386,0.14853300733496155,,,,
particle,9,1,2,80,1280,16,0,0,NaN,NaN,NaN,NaN,0,none,0.122110476,,NaN,none,,,NaN,NaN,,,,
franken,9,1,2,80,1280,16,0,0,215093.8101792244,215108.60461182575,0.0669433625502171,-14.861375963879134,0,none,0.312206491,,0.38847150016985094,none,,4,64.15822844215748,0.013407623657692817,,,,
truth,9,1,3,,,,,0,,,,,0,none,,,,none,,,2708.6414599594223,0,,,,
observed,9,1,3,,,,,0,1129.5882907095888,0,1129.5882907095888,0,0,none,,,,none,,,2709.4048047718,60,,,,
ideal,9,1,3,80,1280,16,1,0,0.0020186624966167803,0.017594280703196352,3808253923329727e-20,-0.01561370074581287,0,none,,,1160.0927815235498,none,,,2682.614320062879,0.14853300733496155,,,,
particle,9,1,3,80,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,180043e-9,,NaN,none,,,NaN,NaN,,,,
franken,9,1,3,80,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.028673994,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,4,,,,,0,,,,,0,none,,,,none,,,220098767.84008107,0,,,,
observed,9,1,4,,,,,0,4591352862556.352,0,4591352862556.352,0,0,none,,,,none,,,220098767.27878433,60,,,,
ideal,9,1,4,80,1280,16,1,0,0.0021508087624499414,-0.028607710382133018,0.00011360462748575146,0.03064491451709721,0,none,,,4729396957039.207,none,,,217945840.3728489,0.14853300733496155,,,,
particle,9,1,4,80,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,463723e-9,,NaN,none,,,NaN,NaN,,,,
franken,9,1,4,80,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.004438327,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,5,,,,,0,,,,,0,none,,,,none,,,9792902678251067e7,0,,,,
observed,9,1,5,,,,,0,2958912988064863e26,0,2958912988064863e26,0,0,none,,,,none,,,9792902678251067e7,60,,,,
ideal,9,1,5,80,1280,16,1,0,Inf,Inf,762226846210648e19,0,0,none,,,32405362507075763e25,none,,,9697128568782287e7,0.14853300733496155,,,,
particle,9,1,5,80,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,163071e-9,,NaN,none,,,NaN,NaN,,,,
franken,9,1,5,80,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.003123167,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,6,,,,,0,,,,,0,none,,,,none,,,33619441126401375e50,0,,,,
observed,9,1,6,,,,,0,21582378338171128e113,0,21582378338171128e113,0,0,none,,,,none,,,33619441126401375e50,60,,,,
ideal,9,1,6,80,1280,16,1,0,1342847419870695e195,999998.5,1342847419870695e195,0,0,none,,,21501542894326944e113,none,,,3329064463616762e51,0.14853300733496155,,,,
particle,9,1,6,80,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.001662757,,NaN,none,,,NaN,NaN,,,,
franken,9,1,6,80,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.006800329,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,7,,,,,0,,,,,0,none,,,,none,,,11667295316194106e181,0,,,,
observed,9,1,7,,,,,0,Inf,0,Inf,0,0,none,,,,none,,,11667295316194106e181,60,,,,
ideal,9,1,7,80,1280,16,1,0,NaN,NaN,Inf,NaN,0,none,,,Inf,none,,,11553189738529615e181,0.14853300733496155,,,,
particle,9,1,7,80,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,275671e-9,,NaN,none,,,NaN,NaN,,,,
franken,9,1,7,80,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.003724001,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,8,,,,,0,,,,,0,none,,,,none,,,Inf,0,,,,
observed,9,1,8,,,,,0,NaN,0,NaN,0,0,none,,,,none,,,NaN,60,,,,
ideal,9,1,8,80,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,,,NaN,none,,,NaN,0.14853300733496155,,,,
particle,9,1,8,80,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,504196e-9,,NaN,none,,,NaN,NaN,,,,
franken,9,1,8,80,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.004187741,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,9,,,,,0,,,,,0,none,,,,none,,,NaN,0,,,,
observed,9,1,9,,,,,0,NaN,0,NaN,0,0,none,,,,none,,,NaN,60,,,,
ideal,9,1,9,80,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,,,NaN,none,,,NaN,0.14853300733496155,,,,
particle,9,1,9,80,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,196115e-9,,NaN,none,,,NaN,NaN,,,,
franken,9,1,9,80,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.003469816,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,10,,,,,0,,,,,0,none,,,,none,,,NaN,0,,,,
observed,9,1,10,,,,,0,NaN,0,NaN,0,0,none,,,,none,,,NaN,60,,,,
ideal,9,1,10,80,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,,,NaN,none,,,NaN,0.14853300733496155,,,,
particle,9,1,10,80,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,515727e-9,,NaN,none,,,NaN,NaN,,,,
franken,9,1,10,80,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.008059981,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,11,,,,,0,,,,,0,none,,,,none,,,NaN,0,,,,
observed,9,1,11,,,,,0,NaN,0,NaN,0,0,none,,,,none,,,NaN,60,,,,
ideal,9,1,11,80,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,,,NaN,none,,,NaN,0.14853300733496155,,,,
particle,9,1,11,80,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,195633e-9,,NaN,none,,,NaN,NaN,,,,
franken,9,1,11,80,1280,16,1,0,NaN,NaN,NaN,NaN,0,none,0.004142358,,NaN,none,,4,NaN,NaN,,,,
truth,9,1,12,,,,,0,,,,,0,none,,,,none,,,NaN,0,,,,
observed,9,1,12,,,,,0,NaN,0,NaN,0,0,none,,,,none,,,NaN,60,,,,
