model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar,klideal,covdivideal,meandivideal,entropydivideal
truth,30,1,1,,,,,0,,,,,0,none,,,,none,,,-0.6801025735245001,0,,,,
observed,30,1,1,,,,,0,,,,,0,none,,,,none,,,-1.6639952148594288,0,,,,
ideal,30,1,1,40,320,1600,0,0,,,,,0,none,,,10.754591631309518,none,,,0,15.000000000000004,,,,
particle,30,1,1,40,320,1600,0,0,0.04001552232628137,0.03508449951389725,0.03696941677620996,-0.03203839396382585,0,none,,,10.52644703101887,none,,,-0.03256899859922919,15.45296269764561,,,,
franken,30,1,1,40,320,1600,0,0,0.32391715248947056,0.05919518017342242,0.30780776503394025,-0.04308579271789215,0,none,,,10.256590638525418,none,,3,0.041715392911138294,15.49288256016338,0.14355759261686854,0.0655060424280822,0.1316608496555748,-0.053609299466788496
truth,30,1,2,,,,,0,,,,,0,none,,,,none,,,-1.550068674829276,0,,,,
observed,30,1,2,,,,,0,0.3964813935310546,0,0.3964813935310546,0,0,none,,,,none,,,-1.4300056074591323,3,,,,
ideal,30,1,2,40,320,1600,0,0,0.003198783798065327,0.020739802743621506,0.0003159817960065324,-0.017857000741562712,0,none,,,1.041460410442805,none,,,-1.0820942876230206,2.2404347605316914,,,,
particle,30,1,2,40,320,1600,0,0,211584.29292111783,211603.53842164236,0.003539653324425254,-19.249040177890702,0,none,0.156717177,,1.8173480579805956,none,,,-1.3447111122458926,0.00403563152750105,,,,
franken,30,1,2,40,320,1600,0,0,0.18831410948716434,0.29572842398567667,0.04457058639298463,-0.15198490089149694,0,none,0.166633093,,1.1086316225814021,none,,3,-0.8007879893902164,2.2919621332235236,,,,
truth,30,1,3,,,,,0,,,,,0,none,,,,none,,,-0.5197110705448946,0,,,,
observed,30,1,3,,,,,0,0.3828565082594483,3172065784643304e-32,0.3828565082594482,0,0,none,,,,none,,,-0.7872851027348605,3,,,,
ideal,30,1,3,40,320,1600,1,0,0.0019062870121003908,-0.0039775458815754835,0.00010309416776646328,0.0057807387259094095,0,none,,,0.5902758479029175,none,,,-0.623023872539507,1.4561552805714753,,,,
particle,30,1,3,40,320,1600,1,0,110.9349256557472,117.80269039430475,0.041772080721141816,-6.909536819278699,0,none,0.053423861,,0.7155431431174845,none,,,-0.9816751086474089,0.10494366918324384,,,,
franken,30,1,3,40,320,1600,1,0,0.10817735239275193,0.30014898581237753,0.0066278634057348835,-0.19859949682536046,0,none,0.006683015,,0.5561877774535421,none,,3,-0.5294973372282027,1.0498054950674236,,,,
truth,30,1,4,,,,,0,,,,,0,none,,,,none,,,-2.158249710739108,0,,,,
observed,30,1,4,,,,,0,0.33006143712315517,-3172065784643304e-32,0.3300614371231552,0,0,none,,,,none,,,-2.4502290678440053,3,,,,
ideal,30,1,4,40,320,1600,1,0,0.00423180815051597,0.031002798252136254,0.000222408038019048,-0.026993398139639337,0,none,,,0.5497892553688889,none,,,-1.181038082230899,1.3126002234401124,,,,
particle,30,1,4,40,320,1600,1,0,1572.0438099864011,1583.9761156881304,0.0015800195063125778,-11.933885721235606,0,none,0.022225184,,0.6035926316695152,none,,,-0.2313711808269865,0.005080093359442751,,,,
franken,30,1,4,40,320,1600,1,0,0.0591613888719386,0.1487686587341024,0.004059473684991139,-0.09366674354715494,0,none,0.009785223,,0.5260214331956077,none,,3,-1.053019174377315,1.0989057027391635,,,,
truth,30,1,5,,,,,0,,,,,0,none,,,,none,,,-1.3178413311805492,0,,,,
observed,30,1,5,,,,,0,0.41754645123686357,-6344131569286608e-32,0.4175464512368636,0,0,none,,,,none,,,0.7949754309811163,3,,,,
ideal,30,1,5,40,320,1600,1,0,0.00421568229013401,-0.00981364122717534,0.0002847466189669228,0.013744576898342428,0,none,,,0.4457780219367378,none,,,-0.6176616303510936,1.2833839659166648,,,,
particle,30,1,5,40,320,1600,1,0,13.828149004162512,16.485452054308148,0.30739094801212746,-2.964693998157766,0,none,0.087410707,,0.5813708093198471,none,,,-0.624346995036236,0.2974522586136747,,,,
franken,30,1,5,40,320,1600,1,0,0.1508997967110286,0.2615579738487848,0.005432408662328162,-0.11609058580008437,0,none,0.006534253,,0.4469177535986432,none,,3,-0.6955866727419414,1.302720931318305,,,,
truth,30,1,6,,,,,0,,,,,0,none,,,,none,,,-3.015489876775488,0,,,,
observed,30,1,6,,,,,0,0.19579824402748947,-12688263138573217e-32,0.1957982440274896,0,0,none,,,,none,,,-1.4311340962011894,3,,,,
ideal,30,1,6,40,320,1600,1,0,0.0028925823740587235,0.015425027787011159,0.0002338855724971245,-0.012766330985449558,0,none,,,0.7104961891510128,none,,,-1.0620522777027035,1.2772059305087158,,,,
particle,30,1,6,40,320,1600,1,0,1.5843854069325367,2.32982432924256,0.0668959532365478,-0.8123348755465711,0,none,0.019068176,,0.8396749426093685,none,,,-0.8989782262862992,1.887790156096507,,,,
franken,30,1,6,40,320,1600,1,0,0.032324730847037804,0.09854831610159054,0.001357190773719258,-0.06758077602827198,0,none,0.005944121,,0.7259179927969838,none,,3,-1.1318557987926792,1.3688839756076057,,,,
truth,30,1,7,,,,,0,,,,,0,none,,,,none,,,0.8267196484477178,0,,,,
observed,30,1,7,,,,,0,0.19223961393629005,-12688263138573217e-32,0.19223961393629016,0,0,none,,,,none,,,-0.4431608976078256,3,,,,
ideal,30,1,7,40,320,1600,1,0,0.0035606012048624166,0.009688953649370924,7859670725387355e-20,-0.0062069491517623785,0,none,,,0.5745359493601749,none,,,-0.17755409652504106,1.2758741605832842,,,,
particle,30,1,7,40,320,1600,1,0,7.769606543502273,10.030848334021428,0.094177451678604,-2.3554192421977596,0,none,0.029876612,,0.6304762131520051,none,,,-0.0005506218512053285,1.8972194132786238,,,,
franken,30,1,7,40,320,1600,1,0,0.047729205520062726,0.146172294652361,0.0018335216609788446,-0.10027661079327711,0,none,0.006861535,,0.5719721099544512,none,,3,-0.2991424968105727,1.0679140870785409,,,,
truth,30,1,8,,,,,0,,,,,0,none,,,,none,,,1.3264997733324841,0,,,,
observed,30,1,8,,,,,0,0.24300198402974732,-9516197353929913e-32,0.24300198402974743,0,0,none,,,,none,,,4.113262035385182,3,,,,
ideal,30,1,8,40,320,1600,1,0,0.003209256441014079,0.02816055449557331,6482041004960215e-20,-0.025016118464608827,0,none,,,0.5313977380473602,none,,,1.4255183230602653,1.2755910224513713,,,,
particle,30,1,8,40,320,1600,1,0,6.825056884562882,8.331754488014118,0.12400365752340521,-1.630701260974641,0,none,0.078075374,,0.5572135263803593,none,,,0.5622014073516007,0.4781607594673536,,,,
franken,30,1,8,40,320,1600,1,0,0.030921045334574546,0.017443850500931495,0.0020487359160298755,0.011428458917613179,0,none,0.005868873,,0.5419639253475309,none,,3,1.2829478902016058,1.101735564735355,,,,
truth,30,1,9,,,,,0,,,,,0,none,,,,none,,,3.637763735261856,0,,,,
observed,30,1,9,,,,,0,0.35835581122711907,0,0.35835581122711907,0,0,none,,,,none,,,2.017543809217011,3,,,,
ideal,30,1,9,40,320,1600,1,0,0.003972862744013702,0.011950294626676693,8157853566651365e-20,-0.008059010418329505,0,none,,,0.7882640695762894,none,,,1.7889753257869994,1.275532877497802,,,,
particle,30,1,9,40,320,1600,1,0,519.1978381058956,528.0768798145443,0.020281079967865063,-8.89932278861652,0,none,0.026854634,,0.5250175621729002,none,,,3.5509759948198845,0.07916044287084845,,,,
franken,30,1,9,40,320,1600,1,0,0.08342424147915294,0.14503006908104532,0.009391007891486116,-0.07099683549337851,0,none,0.006694263,,0.8151340577152775,none,,3,1.5967217606674406,1.237019523103108,,,,
truth,30,1,10,,,,,0,,,,,0,none,,,,none,,,1.0093068956536089,0,,,,
observed,30,1,10,,,,,0,0.14819392922964061,0,0.14819392922964061,0,0,none,,,,none,,,2.3308937898015287,3,,,,
ideal,30,1,10,40,320,1600,1,0,0.0031018429935941983,0.026521137381605463,0.0001157811787236098,-0.023535075566734873,0,none,,,0.526605279204881,none,,,1.7169186451222616,1.2755214071981638,,,,
particle,30,1,10,40,320,1600,1,0,1.488593544242638,2.666792519972631,0.02917176859059963,-1.2073707443205923,0,none,0.015692049,,0.5009742629693259,none,,,1.589897487873939,1.0299623033642078,,,,
franken,30,1,10,40,320,1600,1,0,0.02289595923747758,0.06525409430115468,0.0024708325457650374,-0.04482896760944214,0,none,0.011797815,,0.519538065242972,none,,3,1.6404463033371226,1.1360764475122442,,,,
finkel,30,1,2,40,320,1600,40,17293,36495790382757396e12,36495790382757396e12,0.05374649072314123,-3.514440155203984,15,bkf.SampleLog,1.425592181,,1.179470683578647,bkf.MhCompromise,1.0,,-1.170979997014679,1.3868514446184566,,,,
finkel,30,1,3,40,320,1600,40,21852,0.15830693966193726,0.10030640391824759,0.019807961813216618,0.03819257393047307,15,bkf.SampleLog,0.880264892,,0.6951999699547865,bkf.MhCompromise,1.0,,-0.571366264411858,1.0148392501525245,,,,
finkel,30,1,4,40,320,1600,40,23044,0.16631299600403088,0.06900795165332321,0.022556185192333884,0.07474885915837377,15,bkf.SampleLog,1.026395237,,0.5954693723761951,bkf.MhCompromise,1.0,,-0.8301158412296037,0.9814577581278777,,,,
finkel,30,1,5,40,320,1600,40,22040,0.25195482769212485,0.1516113946324587,0.01299574725968187,0.08734768579998434,15,bkf.SampleLog,0.545640037,,0.4951360006280411,bkf.MhCompromise,1.0,,-0.44971664733459243,1.3367648865789032,,,,
finkel,30,1,6,40,320,1600,40,24395,0.12791160240250773,0.10858375809792856,0.011445348962421654,0.00788249534215751,15,bkf.SampleLog,0.531869319,,0.7324546281220016,bkf.MhCompromise,1.0,,-1.2314452692354574,1.5433764348828767,,,,
finkel,30,1,7,40,320,1600,40,23187,0.1324826284928406,0.13184757792065832,0.004625053739267313,-0.003990003167085071,15,bkf.SampleLog,0.592690406,,0.5914462800504301,bkf.MhCompromise,1.0,,-0.11853957634563288,0.8006066724877781,,,,
finkel,30,1,8,40,320,1600,40,24001,0.16887991699237284,0.1098777167871315,0.013987812595512397,0.04501438760972895,15,bkf.SampleLog,0.556487882,,0.5784775209117106,bkf.MhCompromise,1.0,,2.167826559381449,1.2969650037412568,,,,
finkel,30,1,9,40,320,1600,40,22382,0.23130991711798288,0.14602569564247342,0.030960291481423464,0.054323929994086015,15,bkf.SampleLog,0.548359245,,0.7119174124476875,bkf.MhCompromise,1.0,,2.199405039371396,1.3261653071833446,,,,
finkel,30,1,10,40,320,1600,40,23906,0.1565999983799716,0.16955322925248523,0.007976248803922963,-0.020929479676436605,15,bkf.SampleLog,0.525430483,,0.5130371360528571,bkf.MhCompromise,1.0,,1.9203687694908975,1.004132821488391,,,,
finkel,30,1,2,40,320,1600,0,0,12.232936561358487,12.335159945703744,0.1054254269508585,-0.2076488112961135,15,bkf.SampleLog,0.08035968,,1.3470377116085737,bkf.MhCompromise,1.0,,-0.7712317002757146,3.2557698819804015,,,,
finkel,30,1,3,40,320,1600,0,0,0.12028519695220567,0.13062229588835,0.01637783029002649,-0.026714929226170823,15,bkf.SampleLog,0.003285729,,0.6394334811689478,bkf.MhCompromise,1.0,,-0.37380756597924664,1.4998217133022713,,,,
finkel,30,1,4,40,320,1600,0,0,0.22352039772694585,0.4217615753585967,0.015437764954213817,-0.21367894258586473,15,bkf.SampleLog,0.005122107,,0.5332124475159038,bkf.MhCompromise,1.0,,-1.233327851632935,0.9738947038192395,,,,
finkel,30,1,5,40,320,1600,0,0,0.3566347672222146,0.7500467399278076,0.007539230990438434,-0.4009512036960314,15,bkf.SampleLog,0.014309017,,0.4330730846443377,bkf.MhCompromise,1.0,,-0.5254605633740537,1.4142001376385904,,,,
finkel,30,1,6,40,320,1600,0,0,0.19630286533971036,0.41176452811722875,0.00788810385012399,-0.22334976662764242,15,bkf.SampleLog,0.013348758,,0.7303469228051335,bkf.MhCompromise,1.0,,-0.8270061765847485,0.7937151169572332,,,,
finkel,30,1,7,40,320,1600,0,0,0.22348013772225497,0.29660234806475994,0.00755122053620004,-0.08067343087870502,15,bkf.SampleLog,0.003327094,,0.6251604057188327,bkf.MhCompromise,1.0,,-0.3742236494973757,0.9365713825234716,,,,
finkel,30,1,8,40,320,1600,0,0,0.11321795068927239,0.15287991776795976,0.005391974002341202,-0.04505394108102858,15,bkf.SampleLog,0.002269558,,0.5606156236340654,bkf.MhCompromise,1.0,,1.2014330619010911,0.8897757737752358,,,,
finkel,30,1,9,40,320,1600,0,0,0.16774586551735296,0.2720559609204039,0.015633227726010203,-0.11994332312906117,15,bkf.SampleLog,0.034646305,,0.7955259212232938,bkf.MhCompromise,1.0,,1.4303488353040614,1.4582812013837596,,,,
finkel,30,1,10,40,320,1600,0,0,0.1564310995770995,0.35395971578398217,0.009809913825066633,-0.2073385300319493,15,bkf.SampleLog,0.002952263,,0.5556517589768312,bkf.MhCompromise,1.0,,1.885348807112561,1.2328399605548657,,,,
finkel,30,1,2,40,320,1600,80,40362,0.5356719363789255,0.5794133348522182,0.06631910841955072,-0.11006050689284348,15,bkf.SampleLog,0.99535003,,1.1520248418774646,bkf.MhCompromise,1.0,,-0.4778374034882071,1.935263780034141,,,,
finkel,30,1,3,40,320,1600,80,53680,0.19290529152791497,0.3421882230560168,0.010717382923326605,-0.16000031445142848,15,bkf.SampleLog,0.826494105,,0.5652852175031411,bkf.MhCompromise,1.0,,-0.5443294748619818,1.345327238672894,,,,
finkel,30,1,4,40,320,1600,80,55711,0.33506382622842923,0.36869851906291373,0.00790859718096745,-0.041543290015452025,15,bkf.SampleLog,0.925856647,,0.5296795132669465,bkf.MhCompromise,1.0,,-0.8655275472959145,0.812776481167846,,,,
finkel,30,1,5,40,320,1600,80,55645,0.25402776177078124,0.3677064939309541,0.004802595688704786,-0.11848132784887759,15,bkf.SampleLog,0.886001498,,0.4110712560199599,bkf.MhCompromise,1.0,,-0.19114158623852795,0.6562026846768952,,,,
finkel,30,1,6,40,320,1600,80,58339,0.17986955961280243,0.36734491065552327,0.008008745838485955,-0.19548409688120677,15,bkf.SampleLog,0.934939051,,0.6821532258500886,bkf.MhCompromise,1.0,,-0.7401214932240426,1.4109818556578573,,,,
finkel,30,1,7,40,320,1600,80,57111,0.13764660975664922,0.23460079719147764,0.006091815804595324,-0.10304600323942377,15,bkf.SampleLog,0.886796253,,0.5310942508762933,bkf.MhCompromise,1.0,,-0.577616789729182,1.1502031457598085,,,,
finkel,30,1,8,40,320,1600,80,55654,0.11258824083915649,0.08950505196253497,0.011950506278666553,0.011132682597954958,15,bkf.SampleLog,0.916216973,,0.525797703484262,bkf.MhCompromise,1.0,,1.0492554631011992,1.0822048510540767,,,,
finkel,30,1,9,40,320,1600,80,54734,0.2494082000242634,0.4482102289669093,0.010051167938363113,-0.20885319688100895,15,bkf.SampleLog,0.93101936,,0.7827341012941745,bkf.MhCompromise,1.0,,1.6258768273172273,2.001946061461859,,,,
finkel,30,1,10,40,320,1600,80,56640,0.13704165422602194,0.21599747966957827,0.01870591118983787,-0.09766173663339416,15,bkf.SampleLog,0.886309403,,0.6211742696127406,bkf.MhCompromise,1.0,,2.3659565918462606,1.2143810497075953,,,,
finkel,30,1,2,40,320,1600,20,7027,0.6383075498464768,0.9760424052374163,0.02933679262537182,-0.3670716480163113,15,bkf.SampleLog,0.415213819,,1.0813831622099348,bkf.MhCompromise,1.0,,-1.3571407510292453,2.2876665247363586,,,,
finkel,30,1,3,40,320,1600,20,8959,0.15955457979746374,0.2261678408691617,0.017300309428896585,-0.08391357050059449,15,bkf.SampleLog,0.412788263,,0.6722274472043608,bkf.MhCompromise,1.0,,-0.47627253739716036,1.5735915229830546,,,,
