model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType,useForward,neighborhoodsize,mvlmean,mvlvar,klideal,covdivideal,meandivideal,entropydivideal
truth,90,1,1,,,,,0,,,,,0,none,,,,none,,,0.3456936054512316,0,,,,
observed,90,1,1,,,,,0,,,,,0,none,,,,none,,,0.8347160215960798,0,,,,
ideal,90,1,1,400,32000,160000,0,0,,,,,0,none,,,10.205585034730747,none,,,0,15.000000000000004,,,,
particle,90,1,1,400,32000,160000,0,0,0.00037298640782232534,0.0005524226401137215,0.0003375406859515001,-0.0005169769182428963,0,none,,,10.208211372392476,none,,,0.0031645981183444226,15.004398907144957,,,,
franken,90,1,1,400,32000,160000,0,0,0.0030314797551785067,-0.00045835916185159585,0.0028335972685176623,0.0006562416485124404,0,none,,,10.214693827970827,none,,3,-0.01389034733810818,14.917087935676552,0.0017122394346112011,-0.0007032571342052808,0.001619310003043814,0.000796186565772668
truth,90,1,2,,,,,0,,,,,0,none,,,,none,,,3.1860043233242497,0,,,,
observed,90,1,2,,,,,0,0.3500572421795009,-3027880976250427e-32,0.3500572421795009,0,0,none,,,,none,,,3.6947206454534727,3,,,,
ideal,90,1,2,400,32000,160000,0,0,0.003604934719903876,0.014651365258996655,0.0003721128372912128,-0.011418543376383993,0,none,,,1.0933517728076554,none,,,2.4497838323330337,2.2404347605316914,,,,
particle,90,1,2,400,32000,160000,0,0,190087.934676575,190101.28196439342,2.4766242255564594,-15.823912043979101,0,none,22.223719485,,2.1458725356206068,none,,,0.819749476067442,0.06256725526196877,,,,
franken,90,1,2,400,32000,160000,0,0,0.04307229672999873,-0.056750852397745424,0.023124192572975658,0.0766989565547685,0,none,24.379169643,,1.1428882946507282,none,,3,2.289014233098409,2.093220894777543,,,,
truth,90,1,3,,,,,0,,,,,0,none,,,,none,,,3.6100359579478014,0,,,,
observed,90,1,3,,,,,0,0.3053013295750629,10092936587501423e-33,0.3053013295750629,0,0,none,,,,none,,,3.509109083985386,3,,,,
ideal,90,1,3,400,32000,160000,1,0,0.0031405377516944776,0.0007435590565378014,0.00019635348229875133,0.0022006252128579243,0,none,,,0.5926037128128613,none,,,2.331900276042278,1.4561552805714753,,,,
particle,90,1,3,400,32000,160000,1,0,20.462869740142324,23.67356212668916,0.3294568242659563,-3.5401492108127925,0,none,33.252507354,,1.2250354691945333,none,,,0.4825536437865923,0.3728340761110634,,,,
franken,90,1,3,400,32000,160000,1,0,0.010859696375747336,-0.0022907804045105336,0.002393761681759113,0.010756715098498758,0,none,23.193013125,,0.5844700015537564,none,,3,2.1967369434658486,1.3769681864137635,,,,
truth,90,1,4,,,,,0,,,,,0,none,,,,none,,,5.623087584439276,0,,,,
observed,90,1,4,,,,,0,0.28520869825600215,-50464682937507114e-33,0.2852086982560022,0,0,none,,,,none,,,7.341608846532619,3,,,,
ideal,90,1,4,400,32000,160000,1,0,0.003100016109302988,0.008666091100128118,0.00018253337095265368,-0.005748608361777783,0,none,,,0.5110792601355824,none,,,4.698836613848124,1.3126002234401124,,,,
particle,90,1,4,400,32000,160000,1,0,72.64931383153807,77.52458683128452,0.24414447707665043,-5.119417476823098,0,none,22.463301059,,0.9763577611100106,none,,,2.3245262148278742,0.03221564024136497,,,,
franken,90,1,4,400,32000,160000,1,0,0.00795540101766401,0.005334388666005733,0.000643327020875098,0.001977685330783179,0,none,23.698842586,,0.5111588310049344,none,,3,4.574746879272919,1.287621253747628,,,,
truth,90,1,5,,,,,0,,,,,0,none,,,,none,,,2.29594448645084,0,,,,
observed,90,1,5,,,,,0,0.20981678891360878,-3027880976250427e-32,0.20981678891360878,0,0,none,,,,none,,,5.61443869763705,3,,,,
ideal,90,1,5,400,32000,160000,1,0,0.0026730103775265248,0.009726824817494088,0.00020682946549978616,-0.00726064390546735,0,none,,,0.5293420451520195,none,,,3.907793969676775,1.2833839659166648,,,,
particle,90,1,5,400,32000,160000,1,0,94804.28077651656,94818.72337275482,0.0812065407647464,-14.523802779014142,0,none,34.722291293,,0.6867758673193745,none,,,2.2001230230696858,0.09310531247635889,,,,
franken,90,1,5,400,32000,160000,1,0,0.007177420824119573,0.005769421763137237,0.0006748834202032881,0.0007331156407790487,0,none,23.160851065,,0.5256431216389328,none,,3,3.7420329757268656,1.2023704594568212,,,,
truth,90,1,6,,,,,0,,,,,0,none,,,,none,,,-0.1338885963752972,0,,,,
observed,90,1,6,,,,,0,0.29177883543227756,-11102230246251565e-32,0.2917788354322777,0,0,none,,,,none,,,-0.9064388514698754,3,,,,
ideal,90,1,6,400,32000,160000,1,0,0.0029220582929268455,0.00012027485459058518,0.00015794916405226895,0.0026438342742839908,0,none,,,0.5104820235211625,none,,,1.265997310473149,1.2772059305087158,,,,
particle,90,1,6,400,32000,160000,1,0,4847.278238327183,4860.30501704353,0.00902400570982828,-13.035802722056106,0,none,18.431986116,,0.759254164703861,none,,,2.9163430560738073,0.012281299963630143,,,,
franken,90,1,6,400,32000,160000,1,0,0.006665582014903718,-0.0005336177345789092,0.000373264306228332,0.006825935443254294,0,none,23.097586165,,0.5064438052826697,none,,3,1.2494422508687317,1.1926677506327283,,,,
truth,90,1,7,,,,,0,,,,,0,none,,,,none,,,0.788190231588943,0,,,,
observed,90,1,7,,,,,0,0.3455894247390805,-6055761952500853e-32,0.34558942473908055,0,0,none,,,,none,,,-0.03558489264056952,3,,,,
